,title,is_transaction
4328,"RESMI! Return SBN ORI26 Tembus 6,40% per Tahun from:bibit.id",False
4329,"☕ Kronologi Bren, FTSE dan MSCI hingga Efektivitas Strategi Diversifikasi dalam Investasi from:stockbit.com",False
4330,🛢️ OPEC+ Lanjutkan Peningkatan Produksi Pada Desember 2024 from:stockbit.com,False
4331,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
4332,Your Grab E-Receipt from:grab.com,True
4333,Your Grab E-Receipt from:grab.com,True
4334,Reksa Dana Obligasi Sedang UPTREND! 📈 from:bibit.id,False
4335,Your Grab E-Receipt from:grab.com,True
4336,New from DeepLearning.AI–learn to code with GenAI from:m.learn.coursera.org,False
4337,"📈 Evaluasi Minor IHSG: Bobot AMMN Naik, BBRI Turun from:stockbit.com",False
4338,Advance Booking: free personal accident coverage from:grab.com,False
4339,"Suku Bunga Mulai Turun, Investasi Apa yang Bagus? from:bibit.id",False
4340,Internet Transaction Journal from:bca.co.id,True
4341,Internet Transaction Journal from:bca.co.id,True
4342,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 26 September 2024 from:tokopedia.com,True
4343,Internet Transaction Journal from:bca.co.id,True
4344,Your Jago Pocket has received some money from GoPay from:jago.com,True
4345,Your Grab E-Receipt from:grab.com,True
4346,🐼 PBoC Pangkas Suku Bunga Jangka Menengah Usai Umumkan Paket Stimulus from:stockbit.com,False
4347,Pilihan Investasi Buat Tabungin Gaji Bulan Ini from:bibit.id,False
4348,Your Grab E-Receipt from:grab.com,True
4349,⏰ The clock’s ticking! $120 off ends soon. from:m.learn.coursera.org,False
4350,Microsoft account security code from:accountprotection.microsoft.com,False
4351,Internet Transaction Journal from:bca.co.id,True
4352,Your Grab E-Receipt from:grab.com,True
4353,Your Grab E-Receipt from:grab.com,True
4354,Your 1-year learning roadmap 🚀 from:m.learn.coursera.org,False
4355,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
4356,Besok! Rahasia Meningkatkan Peringkat Website di Google Terbongkar! from:rumahweb.co.id,False
4357,Your Grab E-Receipt from:grab.com,True
4358,Your Grab E-Receipt from:grab.com,True
4359,Your Grab E-Receipt from:grab.com,True
4360,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
4361,Saatnya Pindah ke Hosting Rumahweb! Gratis 3 Bulan from:rumahweb.co.id,False
4362,Optimizing Your Portfolio: Navigating the Rate Cut Cycle from:bibit.id,False
4363,"Coming Soon! Habis SR021, Terbit ORI026 from:bibit.id",False
4364,"☕Hubungan BI Rate, The Fed Rate, dan IHSG hingga Strategi Diversifikasi Porto Guna Capai Profit Maksimal & Meminimalisir Risiko Investasi from:stockbit.com",False
4365,Internet Transaction Journal from:bca.co.id,True
4366,Grow Your Money During the Interest Rate Cut Cycle from:bibit.id,False
4367,Gmail is now fully supported on Pipedream from:pipedream.com,False
4368,⏬ Pemerintah Turunkan Tarif Pungutan Ekspor CPO from:stockbit.com,False
4369,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
4370,New! Learn how Google experts use AI from:m.learn.coursera.org,False
4371,Reverse Engineering from Excel and Tx Deployment Environments among other SqlDBM enhancements!📌 from:sqldbm.com,False
4372,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 19 September 2024 from:tokopedia.com,True
4373,🔪 The Fed Mulai Siklus Pemangkasan Suku Bunga from:stockbit.com,False
4374,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 19 September 2024 from:tokopedia.com,False
4375,If Only I Had Kept Buying Reksa Dana Obligasi Since Sept 2023 from:bibit.id,False
4376,Internet Transaction Journal from:bca.co.id,True
4377,Internet Transaction Journal from:bca.co.id,True
4378,"✂️ BI Rate Turun -25 Bps, di Luar Ekspektasi from:stockbit.com",False
4379,Your Grab E-Receipt from:grab.com,True
4380,Important notice regarding your AdSense account from:google.com,False
4381,"TSPC – Ticking All The Boxes: Growth, Dividend, Valuation from:stockbit.com",False
4382,Your Grab E-Receipt from:grab.com,True
4383,"⚖️ Neraca Perdagangan Indonesia Surplus, Lampaui Ekspektasi from:stockbit.com",False
4384,"John, ada yang nungguin kamu 🥰 from:newsletter.tokopedia.com",False
4385,Your Grab E-Receipt from:grab.com,True
4386,Bongkar Rahasia Website Rame di Sini! from:rumahweb.co.id,False
4387,Trading dan Belajar Analisis hingga Manajemen Portofolio Bersama Sunar Saham from:stockbit.com,False
4388,🚨 BESOK SR021 Berakhir Pukul 10.00 WIB from:bibit.id,False
4389,Your Grab E-Receipt from:grab.com,True
4390,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
4391,Your Jago Pocket has received some money from GoPay from:jago.com,False
4392,Your Grab E-Receipt from:grab.com,True
4393,Pilihan Reksa Dana yang Cocok untuk Semua Orang 👉 from:bibit.id,False
4394,Selamat! Proteksi Kamu Telah Aktif untuk Pesanan INV/0000000/MPL/000000000 from:tokopedia.com,False
4395,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,True
4396,Selamat! Proteksi Kamu Telah Aktif untuk Pesanan INV/0000000/MPL/000000000 from:tokopedia.com,False
4397,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
4398,☕Keberlanjutan Supercycle Batubara hingga Tantangan dalam Melakukan Dividen Investing from:stockbit.com,False
4399,New collaboration from Jago x Bibit🙌 from:jago.com,False
4400,Internet Transaction Journal from:bca.co.id,True
4401,📣 NEW! Beli SBN Bisa Bayar Pakai RDN from:bibit.id,False
4402,"New, powerful Control Flow operators from:pipedream.com",False
4403,Internet Transaction Journal from:bca.co.id,True
4404,Flash Salebration 18 Tahun PANDI: Domain .ID Mulai Rp 1.800 Setahun! from:rumahweb.co.id,False
4405,✂️ Pelemahan Ekonomi AS Dorong Ekspektasi Pemangkasan Suku Bunga from:stockbit.com,False
4406,Your Grab E-Receipt from:grab.com,True
4407,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
4408,Level up for less: Save 30% off Coursera Plus from:m.learn.coursera.org,False
4409,📈 ADRO Berencana Spin–off Bisnis Batu Bara Thermal from:stockbit.com,False
4410,You have made a transaction using your debit card from:jago.com,True
4411,You've been charged an insufficient funds fee. from:jago.com,False
4412,Insufficient balance for debit card transactions from:jago.com,False
4413,Proteksi Rusak Uang Kembali akan aktif setelah pesanan selesai from:tokopedia.com,False
4414,Proteksi Kerusakan Total akan aktif setelah pesanan selesai from:tokopedia.com,False
4415,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 12 September 2024 from:tokopedia.com,False
4416,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 12 September 2024 from:tokopedia.com,True
4417,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 12 September 2024 from:tokopedia.com,True
4418,"⚖️ DPR Usul Kenaikan Cukai Rokok Lebih Rendah, Cukai MBDK Secara Bertahap from:stockbit.com",False
4419,Your Grab E-Receipt from:grab.com,True
4420,Your Grab E-Receipt from:grab.com,True
4421,Your Grab E-Receipt from:grab.com,True
4422,Your Grab E-Receipt from:grab.com,True
4423,"🤝 TPMA Bentuk JV Baru, Potensi Tambahan Laba Bersih hingga +15% from:stockbit.com",False
4424,Reinvestasi Kupon SBN Biar Makin Untung 💰 from:bibit.id,False
4425,Komplain Pesanan INV/0000000/MPL/000000000 telah selesai from:tokopedia.com,False
4426,Kinerja 1 Bulan Grow SRI KEHATI Di Atas Indeks Unggulan 🚀 from:bibit.id,False
4427,Kupon ST012-T2 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
4428,Kupon SR020-T5 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
4429,Kupon SBR013-T4 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
4430,Your Grab E-Receipt from:grab.com,True
4431,"John, ada yang nungguin kamu 🥰 from:newsletter.tokopedia.com",False
4432,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
4433,🚗 Penjualan Otomotif Lanjutkan Pemulihan pada Agustus 2024 from:stockbit.com,False
4434,Your Grab E-Receipt from:grab.com,True
4435,Your Grab E-Receipt from:grab.com,True
4436,New app(s) connected to your Microsoft account from:accountprotection.microsoft.com,False
4437,Microsoft account security code from:accountprotection.microsoft.com,True
4438,Security alert from:accounts.google.com,False
4439,Kenapa Reksa Dana Obligasi Lagi Menarik? from:bibit.id,False
4440,Your Gmail is almost out of storage from:google.com,False
4441,"SR021, Pilihan Berharga Untuk Masa Depan Sejahtera from:kemenkeu.go.id",False
4442,Your Grab E-Receipt from:grab.com,True
4443,☕Karakteristik Saham Potensial hingga Perbedaan Broker Summary Dengan Bandarmologi from:stockbit.com,False
4444,Pesan Baru Terkait Komplain Pesanan INV/0000000/MPL/000000000 from:tokopedia.com,False
4445,Statement of Account John Doe 04-08-2024 from:stockbit.com,False
4446,Notifikasi Informasi Transaksi Nasabah Produk Investasi pada PT Bibit Tumbuh Bersama from:ksei.co.id,False
4447,NETsamber Ceria! Flash Sale Domain .NET Hanya 55 Ribu! 🌟 from:rumahweb.co.id,False
4448,🛢️ OPEC+ Tunda Kenaikan Produksi 180 Ribu BPD Minyak Selama Dua Bulan from:stockbit.com,False
4449,Unit Reksa Dana Kamu Sudah Masuk from:bibit.id,False
4450,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
4451,Internet Transaction Journal from:bca.co.id,True
4452,Your Grab E-Receipt from:grab.com,True
4453,Your Google Play Order Receipt from 6 Sept 2024 from:google.com,True
4454,Your Grab E-Receipt from:grab.com,True
4455,Pesan Baru Terkait Komplain Pesanan INV/0000000/MPL/000000000 from:tokopedia.com,False
4456,Price drop! Get Coursera Plus for 30% off today. from:m.learn.coursera.org,False
4457,🗼 Anak Usaha TOWR Dirumorkan Incar Aset Fiber Optik LINK from:stockbit.com,False
4458,Investasi Rendah Risiko yang BEBAS Pajak 🤑 from:bibit.id,False
4459,Internet Transaction Journal from:bca.co.id,True
4460,Internet Transaction Journal from:bca.co.id,True
4461,Pembayaran kamu sudah berhasil diterima from:bibit.id,True
4462,Internet Transaction Journal from:bca.co.id,True
4463,Internet Transaction Journal from:bca.co.id,True
4464,Pembayaran Pembelian Sukuk Ritel Berhasil Diterima from:bibit.id,True
4465,Pemesanan SBN Ritel from:kemenkeu.go.id,True
4466,Email Invoice Penerimaan Negara from:tokopedia.com,True
4467,Petunjuk Pembayaran SBN from:bibit.id,True
4468,Pemesanan SBN Ritel from:kemenkeu.go.id,False
4469,GoTagihan Indihome Payment Receipt from:gotagihan.gojek.com,True
4470,GoTagihan PDAM Kota Surabaya Payment Receipt from:gotagihan.gojek.com,True
4471,Bukti Pembayaran PLN Pascabayar di GoPay from:gotagihan.gojek.com,True
4472,Your Jago Pocket has received some money from GoPay from:jago.com,True
4473,Internet Transaction Journal from:bca.co.id,True
4474,Bukti Pembayaran BPJS di GoPay from:gotagihan.gojek.com,True
4475,Bukti Pembayaran BPJS di GoPay from:gotagihan.gojek.com,True
4476,Internet Transaction Journal from:bca.co.id,True
4477,Internet Transaction Journal from:bca.co.id,True
4478,Internet Transaction Journal from:bca.co.id,True
4479,"🎯 Realisasi Investasi 2025 Ditargetkan Naik +15,5% YoY from:stockbit.com",True
4480,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,True
4481,John Doe M244B4KY3263 has shared a calendar with you from:bangkit.academy,False
4482,Kamu dapat Bayar Tagihan Kartu Kredit Diskon s.d. 10rb 🎉 from:newsletter.tokopedia.com,False
4483,Pesanan Selesai: “barang pesanan dummy” dan 6 Item Lainnya from:tokopedia.com,False
4484,Your Grab E-Receipt from:grab.com,True
4485,Your Grab E-Receipt from:grab.com,True
4486,Here’s what you spent in August from:customers.go-pay.co.id,True
4487,Your August Search performance for censored.org from:google.com,False
4488,Your Grab E-Receipt from:grab.com,True
4489,[PENTING] Segera Kembalikan Barang Bermasalah Ke Penjual from:tokopedia.com,False
4490,[PENTING] Segera Kembalikan Barang Bermasalah Ke Penjual from:tokopedia.com,False
4491,🚀 BI Proyeksikan Pertumbuhan Ekonomi Lebih Tinggi pada 2025 from:stockbit.com,False
4492,Your Grab E-Receipt from:grab.com,True
4493,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
4494,Your Grab E-Receipt from:grab.com,True
4495,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 3 September 2024 from:tokopedia.com,True
4496,"John Doe, Penjual Setuju Solusi Retur refund from:tokopedia.com",False
4497,Penjual telah memberikan alamat pengembalian barang untuk komplain pesanan INV/0000000/MPL/000000000 from:tokopedia.com,False
4498,"📉 Inflasi RI 2,12% YoY pada Agustus 2024, Deflasi Bulanan Berlanjut from:stockbit.com",False
4499,Your Grab E-Receipt from:grab.com,True
4500,Internet Transaction Journal from:bca.co.id,True
4501,Your Grab E-Receipt from:grab.com,True
4502,Your Grab E-Receipt from:grab.com,True
4503,Internet Transaction Journal from:bca.co.id,True
4504,📉 Surplus Neraca Perdagangan RI di Bawah Ekspektasi from:stockbit.com,False
4505,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
4506,Perpanjangan Domain censored.org from:rumahweb.com,False
4507,Tanda Terima Pembayaran Nomor #4554723 from:rumahweb.com,True
4508,Invoice Layanan Rumahweb 4554723 from:rumahweb.com,False
4509,✨ New from Google - Learn AI prompting from:m.learn.coursera.org,False
4510,Pengumuman Daftar Saham yang Memiliki Notasi Khusus & Dalam Pemantauan Khusus from:stockbit.com,False
4511,Internet Transaction Journal from:bca.co.id,True
4512,Let's crush those body goals at FIT HUB with 7 days free trial 💪🏋️‍♀️ from:jago.com,False
4513,Your Grab E-Receipt from:grab.com,True
4514,☕ Kunci Investor untuk Sukses Jangka Panjang Hingga Prospek Harga CPO ke Depan from:stockbit.com,False
4515,🛑 Powell Isyaratkan Perlambatan Pemangkasan Suku Bunga from:stockbit.com,False
4516,Investasi ke Top Reksa Dana Pilihan Tim Analyst Bibit from:bibit.id,False
4517,Your Grab ride e-receipt |  Business trip? Access Business profile for easy claiming from:grab.com,False
4518,Sorry for the long wait. Here's a Rp10.000 voucher. from:grab.com,False
4519,🦅 Indeks Dolar AS Menguat ke Level Tertinggi dalam 1 Tahun from:stockbit.com,False
4520,Congrats on reaching 5 clicks in 28 days! from:google.com,False
4521,Advance Booking: free personal accident coverage from:grab.com,False
4522,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,True
4523,How will a Trump Presidency Impact Indonesia and Emerging Markets? from:bibit.id,False
4524,🧩 ADRO: Analisis Skenario Spin–off AADI from:stockbit.com,False
4525,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
4526,Your Grab E-Receipt from:grab.com,True
4527,Your Grab E-Receipt from:grab.com,True
4528,⏰ Menanti Formula Kenaikan UMP 2025 from:stockbit.com,False
4529,Reminder: censored.org akan expire dalam 30 Hari from:rumahweb.com,False
4530,You have made a transaction using your debit card from:jago.com,True
4531,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 12 November 2024 from:tokopedia.com,True
4532,Your Grab E-Receipt from:grab.com,True
4533,🔗 Sambungkan Akun Affiliatemu ke ShopTokopedia dan Nikmati Keuntungannya! from:newsletter.tokopedia.com,False
4534,Your Grab E-Receipt from:grab.com,True
4535,🚗 Penjualan Mobil Oktober 2024 Tertinggi Selama 2024 from:stockbit.com,False
4536,"Cobain GoFood PAS, beli makan 11 ribu aja! 🥳 from:marketing.go-jek.com",False
4537,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
4538,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 11 November 2024 from:tokopedia.com,True
4539,"🙋 Zalora's 20% off, anyone onboard? 🙋‍♀️ from:jago.com",False
4540,Kupon ST012-T2 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
4541,Kupon SR021-T3 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
4542,Kupon SR020-T5 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
4543,Kupon SBR013-T4 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
4544,Say NO to online gambling🚫 from:jago.com,False
4545,☕ Bertahan Sebagai Momentum Trader di Tengah Market Bearish hingga Strategi Rotasi Sektor from:stockbit.com,False
4546,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
4547,Reinvestasi Kupon SBN Biar Makin Untung 💰 from:bibit.id,False
4548,"✂️ The Fed Pangkas Suku Bunga 25 Bps, Sesuai Ekspektasi from:stockbit.com",False
4549,Bibit Monthly Insight - October 2024 from:bibit.id,False
4550,Statement of Account John Doe 08-10-2024 from:stockbit.com,True
4551,Your Grab E-Receipt from:grab.com,True
4552,Your Grab E-Receipt from:grab.com,True
4553,📢 Info penyesuaian diskon di Gojek PLUS from:marketing.go-jek.com,False
4554,Your Grab E-Receipt from:grab.com,True
4555,"🤳 EXCL 9M24: di Bawah Ekspektasi, Tren ARPU Turun from:stockbit.com",False
4556,Internet Transaction Journal from:bca.co.id,True
4557,Internet Transaction Journal from:bca.co.id,True
4558,⚠️Your Gmail storage is 92% full from:google.com,False
4559,"🦅 Trump Unggul Hasil Quick Count, IHSG Tertekan from:stockbit.com",False
4560,Internet Transaction Journal from:bca.co.id,True
4561,Internet Transaction Journal from:bca.co.id,True
4562,Your Grab E-Receipt from:grab.com,True
4563,"Investing Early is not Enough, Here’s What You Gotta Know from:bibit.id",False
4564,Your Jago Pocket has received some money from GoPay from:jago.com,True
4565,Your Google Play Order Receipt from 6 Nov 2024 from:google.com,True
4566,📌🔜Info penyesuaian diskon di Gojek PLUS from:marketing.go-jek.com,False
4567,Your Grab E-Receipt from:grab.com,True
4568,"🛝 Ekonomi Indonesia Melandai ke +4,95% YoY pada 3Q24 from:stockbit.com",False
4569,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 5 November 2024 from:tokopedia.com,False
4570,Bukti Pembayaran BPJS di GoPay from:gotagihan.gojek.com,True
4571,Internet Transaction Journal from:bca.co.id,True
4572,Your Payment Receipt for Indihome on GoPay from:gotagihan.gojek.com,True
4573,Bukti Pembayaran PLN Pascabayar di GoPay from:gotagihan.gojek.com,True
4574,Bukti Pembayaran BPJS di GoPay from:gotagihan.gojek.com,True
4575,Your Payment Receipt for PDAM Kota Surabaya on GoPay from:gotagihan.gojek.com,True
4576,Your Jago Pocket has received some money from GoPay from:jago.com,True
4577,Internet Transaction Journal from:bca.co.id,True
4578,Burger 🍔 + Chicken 🍗 = Cashback 50% with Chigo x Flip 🤤 from:jago.com,False
4579,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
4580,Your Grab E-Receipt from:grab.com,True
4581,OVO QR Payment Receipt from:ovo.co.id,True
4582,OVO QR Payment Receipt from:ovo.co.id,True
4583,Your October Search performance for censored.org from:google.com,False
4584,Your Grab E-Receipt from:grab.com,True
4585,👎 Data Manufaktur dan Ketenagakerjaan AS Melemah from:stockbit.com,False
4586,Internet Transaction Journal from:bca.co.id,True
4587,Internet Transaction Journal from:bca.co.id,True
4588,Internet Transaction Journal from:bca.co.id,True
4589,Pesanan Selesai: “barang pesanan dummy” dan 2 Item Lainnya from:tokopedia.com,False
4590,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,False
4591,🍿📺 Plot twist: Genflix subscriptions come at a steal with Jago's deals from:jago.com,False
4592,Checkout Pesanan dengan OVO Points Berhasil tanggal 3 November 2024 from:tokopedia.com,False
4593,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
4594,Password telah berhasil direset from:rumahweb.com,True
4595,Konfirmasi Reset Password from:rumahweb.com,False
4596,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 2 November 2024 from:tokopedia.com,True
4597,☕ Screener Untuk Mencari Growth Stock hingga Ekspektasi Yang Menjerumuskan Investor from:stockbit.com,False
4598,"👇 Inflasi RI 1,71% YoY pada Oktober 2024, Terendah Sejak Oktober 2021 from:stockbit.com",False
4599,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 1 November 2024 from:tokopedia.com,False
4600,OVO QR Payment Receipt from:ovo.co.id,True
4601,Return Reksa Dana Pasar Uang Lebih Tinggi dari Deposito from:bibit.id,False
4602,"🍜 INDF: Laba Bersih Didorong Keuntungan Kurs, Operasional Masih Solid from:stockbit.com",False
4603,Your Grab E-Receipt from:grab.com,True
4604,Boost your workflow with new Tx Flows & advanced data type control! from:sqldbm.com,False
4605,New—Google Prompting Essentials course is here! from:m.learn.coursera.org,False
4606,Internet Transaction Journal from:bca.co.id,True
4607,Internet Transaction Journal from:bca.co.id,True
4608,Internet Transaction Journal from:bca.co.id,True
4609,"🛵 ASII 3Q24: Laba Bersih Tumbuh Solid, Lampaui Ekspektasi from:stockbit.com",False
4610,Kinerja Reksa Dana yang Uptrend dalam Jangka Panjang 📈 from:bibit.id,False
4611,Your Grab E-Receipt from:grab.com,True
4612,⚽ Watch Champions League only for 30k  from:jago.com,False
4613,OVO QR Payment Receipt from:ovo.co.id,True
4614,OVO QR Payment Receipt from:ovo.co.id,True
4615,OVO QR Payment Receipt from:ovo.co.id,True
4616,Your Grab E-Receipt from:grab.com,True
4617,"☕ MYOR 3Q24: Rugi Kurs dan Margin Kembali Tertekan, di Bawah Ekspektasi from:stockbit.com",False
4618,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,False
4619,Your Grab E-Receipt from:grab.com,True
4620,OVO QR Payment Receipt from:ovo.co.id,True
4621,OVO QR Payment Receipt from:ovo.co.id,True
4622,OVO QR Payment Receipt from:ovo.co.id,True
4623,Your Grab E-Receipt from:grab.com,True
4624,"💻 MSTI: Kinerja Kuat pada 3Q24, Lampaui Ekspektasi from:stockbit.com",False
4625,Your Grab E-Receipt from:grab.com,True
4626,OVO QR Payment Receipt from:ovo.co.id,True
4627,Your Grab E-Receipt from:grab.com,True
4628,"Let's start saving on gold, Jagoan from:jago.com",False
4629,OVO QR Payment Receipt from:ovo.co.id,True
4630,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,True
4631,Internet Transaction Journal from:bca.co.id,True
4632,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,False
4633,BARU! Instant Redemption Langsung Cair ke RDN from:bibit.id,False
4634,"John, udah liat produk ini? from:newsletter.tokopedia.com",False
4635,😱Beware of fake Jago’s contacts on Gmaps! from:jago.com,False
4636,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 26 Oktober 2024 from:tokopedia.com,True
4637,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 26 Oktober 2024 from:tokopedia.com,True
4638,☕ Memahami Setup Trading yang Baik hingga Mempersempit Ketidakpastian dalam Investasi from:stockbit.com,False
4639,Investasikan Gaji ke Top Reksa Dana Pasar Uang 🏆 from:bibit.id,False
4640,We’re updating our Terms and Community Standards from:facebookmail.com,False
4641,"⏬ AKRA: Rendahnya Pemulihan Kinerja 3Q24, di Bawah Ekspektasi from:stockbit.com",False
4642,Goodbye from our Newsletter from:rumahweb.co.id,False
4643,"Mau Tahu Rahasia Suksesnya Website? Yuk, Join Webinar Google SiteKit! from:rumahweb.co.id",False
4644,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 25 Oktober 2024 from:tokopedia.com,True
4645,Your Grab E-Receipt from:grab.com,True
4646,Your Grab E-Receipt from:grab.com,True
4647,"🍃 SIDO: Penjualan Tolak Angin Turun, Kinerja 9M24 di Bawah Ekspektasi from:stockbit.com",False
4648,"📉 UNVR: Kinerja 3Q24 Memburuk, di Bawah Ekspektasi from:stockbit.com",False
4649,Your Grab E-Receipt from:grab.com,True
4650,BESOK Penawaran ORI026 Ditutup🚨 from:bibit.id,False
4651,Cara Alokasikan Dana untuk Optimalkan Return 📈 from:bibit.id,False
4652,Your Grab E-Receipt from:grab.com,True
4653,"🔻 Rupiah Kembali Tertekan, BI Intervensi from:stockbit.com",False
4654,Your Grab E-Receipt from:grab.com,True
4655,Your Grab E-Receipt from:grab.com,True
4656,"Modal Rp100 Juta, Bisa Dapat Dividen Berapa Tiap Bulan? from:bibit.id",False
4657,📒 Catatan Penting dari Pidato Pelantikan Prabowo from:stockbit.com,False
4658,"Recommended: Foundations: Data, Data, Everywhere from:m.learn.coursera.org",False
4659,Your Grab E-Receipt from:grab.com,True
4660,📣 BARU! SIP Obligasi FR: Beli Obligasi Rutin Jadi Otomatis from:bibit.id,False
4661,Your Grab E-Receipt from:grab.com,True
4662,Pesanan Dibatalkan: “Kabel XLR TaffSTUDIO M/F Micro...” from:tokopedia.com,False
4663,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 20 Oktober 2024 from:tokopedia.com,True
4664,CodeChef Pro discount expires today from:codechef.com,False
4665,🧑‍🔧 Announcement: Optimization of the debit card system. from:jago.com,False
4666,☕  Strategi Pick and Shovel dalam Investasi Saham hingga Mengukur Volume yang Dibutuhkan Big Money untuk Menggerakkan Saham from:stockbit.com,False
4667,🪨 ADRO: Update Rencana Spin–off AAI from:stockbit.com,False
4668,👇 Privacy policy update information at Jago from:jago.com,False
4669,AdSense account (pub-2333846747437145) has been deactivated from:google.com,False
4670,ARNA: High Quality Company with Industry Turnaround from:stockbit.com,False
4671,⚖️ Pemerintah Rilis Tarif Anti–Dumping Keramik Impor from:stockbit.com,False
4672,"Dalam 1 Hari, Website Kamu Jadi Lebih Baik! from:rumahweb.co.id",False
4673,Your Grab E-Receipt from:grab.com,True
4674,Your Grab E-Receipt from:grab.com,True
4675,Informasi terkait pelayanan top-up OVO from:grab.com,False
4676,Promo YaHUT Gojek segera berakhir! from:marketing.go-jek.com,False
4677,Notifikasi Informasi Transaksi Nasabah Produk Investasi pada PT Bibit Tumbuh Bersama from:ksei.co.id,True
4678,"Makan Maksimal 22 ribu, Tanpa Syarat⁉️ 😱 from:marketing.go-jek.com",False
4679,"🏦 BBTN Dirumorkan Sepakati Nilai Akuisisi Bank Syariah Rp1,7 T from:stockbit.com",False
4680,Unit Reksa Dana Kamu Sudah Masuk from:bibit.id,True
4681,Your Grab E-Receipt from:grab.com,True
4682,Your Grab E-Receipt from:grab.com,True
4683,Pengumuman Daftar Saham yang Memiliki Notasi Khusus & Dalam Pemantauan Khusus from:stockbit.com,False
4684,Your plan has been renewed! 🎉 from:grab.com,False
4685,Internet Transaction Journal from:bca.co.id,True
4686,"💼 Calon Menteri Dipanggil, Sri Mulyani Kembali Diminta Jadi Menteri Keuangan from:stockbit.com",False
4687,NEW! Reksa Dana Pasar Uang Grow Dana Optima Kas Utama from:bibit.id,False
4688,Your Grab E-Receipt from:grab.com,True
4689,Pembayaran kamu sudah berhasil diterima from:bibit.id,True
4690,Your Grab E-Receipt from:grab.com,True
4691,Kupon FR0090 Kamu Sudah Cair from:bibit.id,True
4692,Internet Transaction Journal from:bca.co.id,True
4693,💰 China Rencanakan Stimulus Fiskal Tanpa Detail Kunci from:stockbit.com,False
4694,Recommended: Google Data Analytics from:m.learn.coursera.org,False
4695,Your Grab E-Receipt from:grab.com,True
4696,Welcome to the CodeChef community from:codechef.com,False
4697,Your Grab E-Receipt from:grab.com,True
4698,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
4699,Content Deletion Notice - Inactive Replit Account from:mail.replit.com,False
4700,Internet Transaction Journal from:bca.co.id,True
4701,Checkout Pesanan dengan BCA Virtual Account Berhasil tanggal 13 Oktober 2024 from:tokopedia.com,True
4702,Menunggu Pembayaran BCA Virtual Account untuk pembayaran PYM/00000000/XXIV/X/000000000 from:tokopedia.com,False
4703,You have made a transaction using your debit card from:jago.com,True
4704,🧐 Help Jago to know you better! Only 2 minutes. from:jago.com,False
4705,Your Grab E-Receipt from:grab.com,True
